timestamp,time_load,time_train,size_batch
2021-03-10 16:45:01.744398,0.000217437744140625,0.014449834823608398,5
2021-03-10 16:45:01.761873,0.0003764629364013672,0.015036344528198242,10
2021-03-10 16:45:01.778706,0.0003848075866699219,0.014518022537231445,10
2021-03-10 16:45:01.795300,0.00023126602172851562,0.014423370361328125,5
2021-03-10 16:45:01.812638,0.0004146099090576172,0.014976024627685547,10
2021-03-10 16:45:01.829783,0.0002238750457763672,0.014611005783081055,5
2021-03-10 16:45:01.846710,0.0003917217254638672,0.014565467834472656,10
2021-03-10 16:45:01.863315,0.00022101402282714844,0.014601945877075195,5
2021-03-10 16:45:01.880205,0.00040650367736816406,0.014167070388793945,10
2021-03-10 16:45:01.896780,0.0002384185791015625,0.013910531997680664,5
2021-03-10 16:45:01.913958,0.00035452842712402344,0.014421701431274414,10
2021-03-10 16:45:01.930824,0.00022840499877929688,0.01450347900390625,5
2021-03-10 16:45:01.947778,0.0004146099090576172,0.014171600341796875,10
2021-03-10 16:45:01.964597,0.00022077560424804688,0.014278173446655273,5
2021-03-10 16:45:01.981516,0.00038433074951171875,0.014236688613891602,10
2021-03-10 16:45:01.998620,0.0003612041473388672,0.014416217803955078,10
2021-03-10 16:45:02.015634,0.00022983551025390625,0.014142751693725586,5
2021-03-10 16:45:02.032767,0.00038170814514160156,0.014583349227905273,10
2021-03-10 16:45:02.049758,0.00021791458129882812,0.014028549194335938,5
2021-03-10 16:45:02.066793,0.0003829002380371094,0.014360427856445312,10
2021-03-10 16:45:02.085150,0.00025391578674316406,0.0158689022064209,5
2021-03-10 16:45:02.105555,0.0005447864532470703,0.016608476638793945,10
2021-03-10 16:45:02.124903,0.0004963874816894531,0.01578545570373535,10
2021-03-10 16:45:02.143740,0.00029659271240234375,0.01551675796508789,5
2021-03-10 16:45:02.163464,0.000469207763671875,0.01574397087097168,10
2021-03-10 16:45:02.182727,0.00048732757568359375,0.015781879425048828,10
2021-03-10 16:45:02.202561,0.0005002021789550781,0.016652345657348633,10
2021-03-10 16:45:02.222463,0.0003254413604736328,0.016865015029907227,5
2021-03-10 16:45:02.242212,0.0004985332489013672,0.016366004943847656,10
2021-03-10 16:45:02.260674,0.00044918060302734375,0.015187740325927734,10
2021-03-10 16:45:02.278629,0.0002570152282714844,0.01500844955444336,5
2021-03-10 16:45:02.297889,0.0004477500915527344,0.015581130981445312,10
2021-03-10 16:45:02.320427,0.0004506111145019531,0.01946568489074707,10
2021-03-10 16:45:02.338966,0.000461578369140625,0.015145540237426758,10
2021-03-10 16:45:02.357440,0.00025391578674316406,0.015082597732543945,5
2021-03-10 16:45:02.376280,0.00044465065002441406,0.01519322395324707,10
2021-03-10 16:45:02.395657,0.0004432201385498047,0.01593327522277832,10
2021-03-10 16:45:02.413522,0.0002551078796386719,0.014958381652832031,5
2021-03-10 16:45:02.432189,0.000431060791015625,0.015213251113891602,10
2021-03-10 16:45:02.450543,0.0004448890686035156,0.015526771545410156,10
2021-03-10 16:45:02.468771,0.000274658203125,0.015183448791503906,5
2021-03-10 16:45:02.487214,0.0004324913024902344,0.01563239097595215,10
2021-03-10 16:45:02.505880,0.0004477500915527344,0.015538215637207031,10
2021-03-10 16:45:02.523659,0.0002548694610595703,0.014975547790527344,5
2021-03-10 16:45:02.541968,0.00043082237243652344,0.015535116195678711,10
2021-03-10 16:45:02.560311,0.0004420280456542969,0.015182256698608398,10
2021-03-10 16:45:02.578222,0.00025153160095214844,0.01503610610961914,5
2021-03-10 16:45:02.597085,0.0004374980926513672,0.0160524845123291,10
2021-03-10 16:45:02.615406,0.0004394054412841797,0.01553034782409668,10
2021-03-10 16:45:02.633245,0.0002532005310058594,0.015062332153320312,5
2021-03-10 16:45:02.651554,0.00043773651123046875,0.015559673309326172,10
2021-03-10 16:45:02.670106,0.0004458427429199219,0.01543879508972168,10
2021-03-10 16:45:02.688045,0.00026297569274902344,0.015120506286621094,5
2021-03-10 16:45:02.707003,0.0004417896270751953,0.016112089157104492,10
2021-03-10 16:45:02.725666,0.000286102294921875,0.015894174575805664,5
2021-03-10 16:45:02.744872,0.0004696846008300781,0.01600027084350586,10
2021-03-10 16:45:02.763821,0.0004684925079345703,0.01547551155090332,10
2021-03-10 16:45:02.783199,0.0004856586456298828,0.015773534774780273,10
2021-03-10 16:45:02.802190,0.0002753734588623047,0.015897274017333984,5
2021-03-10 16:45:02.821228,0.0004885196685791016,0.015614748001098633,10
2021-03-10 16:45:02.840193,0.00046753883361816406,0.015576839447021484,10
2021-03-10 16:45:02.859254,0.0004754066467285156,0.015588045120239258,10
2021-03-10 16:45:02.878061,0.0002837181091308594,0.01576972007751465,5
2021-03-10 16:45:02.898629,0.0004963874816894531,0.01730513572692871,10
2021-03-10 16:45:02.919889,0.0005044937133789062,0.017637968063354492,10
2021-03-10 16:45:02.942496,0.0007417201995849609,0.017209529876708984,10
2021-03-10 16:45:02.961409,0.0004620552062988281,0.015268564224243164,10
2021-03-10 16:45:02.979921,0.0002682209014892578,0.015212297439575195,5
2021-03-10 16:45:02.998619,0.0004496574401855469,0.015233516693115234,10
2021-03-10 16:45:03.017700,0.000453948974609375,0.015684843063354492,10
2021-03-10 16:45:03.036001,0.000255584716796875,0.015076875686645508,5
2021-03-10 16:45:03.054574,0.00043892860412597656,0.015680551528930664,10
2021-03-10 16:45:03.073615,0.0004448890686035156,0.015511751174926758,10
2021-03-10 16:45:03.091797,0.00025773048400878906,0.01508951187133789,5
2021-03-10 16:45:03.110936,0.0004398822784423828,0.01564955711364746,10
2021-03-10 16:45:03.129529,0.0004458427429199219,0.015194892883300781,10
2021-03-10 16:45:03.147725,0.00025391578674316406,0.015059947967529297,5
2021-03-10 16:45:03.166326,0.0004432201385498047,0.015230417251586914,10
2021-03-10 16:45:03.184996,0.00046706199645996094,0.015194177627563477,10
2021-03-10 16:45:03.308241,0.0003266334533691406,0.017554283142089844,5
2021-03-10 16:45:03.331755,0.0022270679473876953,0.0163724422454834,55
2021-03-10 16:45:03.350406,0.0005204677581787109,0.015234708786010742,10
2021-03-10 16:45:03.369044,0.000476837158203125,0.015221834182739258,10
2021-03-10 16:45:03.387705,0.0004489421844482422,0.015241146087646484,10
2021-03-10 16:45:03.406216,0.00026106834411621094,0.015399456024169922,5
2021-03-10 16:45:03.425389,0.0004627704620361328,0.0156705379486084,10
2021-03-10 16:45:03.444032,0.0004515647888183594,0.01518702507019043,10
2021-03-10 16:45:03.462626,0.00045013427734375,0.015167236328125,10
2021-03-10 16:45:03.480793,0.0002582073211669922,0.015584707260131836,5
2021-03-10 16:45:03.499551,0.00044083595275878906,0.015256881713867188,10
2021-03-10 16:45:03.518620,0.00045561790466308594,0.015623092651367188,10
2021-03-10 16:45:03.536831,0.0002567768096923828,0.015050888061523438,5
2021-03-10 16:45:03.555600,0.0004379749298095703,0.015731334686279297,10
2021-03-10 16:45:03.574225,0.00045418739318847656,0.015205144882202148,10
2021-03-10 16:45:03.592753,0.0002644062042236328,0.015834331512451172,5
2021-03-10 16:45:03.611430,0.00043463706970214844,0.015199422836303711,10
2021-03-10 16:45:03.638113,0.0004527568817138672,0.023234128952026367,10
2021-03-10 16:45:03.656895,0.00047516822814941406,0.015213727951049805,10
2021-03-10 16:45:03.675577,0.00045108795166015625,0.015233993530273438,10
2021-03-10 16:45:03.694154,0.0002665519714355469,0.01587367057800293,5
2021-03-10 16:45:03.712891,0.00046133995056152344,0.015238046646118164,10
2021-03-10 16:45:03.732277,0.00044918060302734375,0.015888452529907227,10
2021-03-10 16:45:03.750483,0.00026106834411621094,0.01543283462524414,5
2021-03-10 16:45:03.768912,0.0004582405090332031,0.01509857177734375,10
2021-03-10 16:45:03.787567,0.00044846534729003906,0.01568317413330078,10
2021-03-10 16:45:03.806034,0.0002613067626953125,0.015362977981567383,5
2021-03-10 16:45:03.825142,0.00045800209045410156,0.015621662139892578,10
2021-03-10 16:45:03.843743,0.00044798851013183594,0.015129804611206055,10
2021-03-10 16:45:03.861957,0.0002605915069580078,0.015078544616699219,5
2021-03-10 16:45:03.880650,0.00044083595275878906,0.015222311019897461,10
2021-03-10 16:45:03.899337,0.0004477500915527344,0.015201568603515625,10
2021-03-10 16:45:03.917620,0.00025534629821777344,0.015089988708496094,5
2021-03-10 16:45:03.936602,0.00043654441833496094,0.015581607818603516,10
2021-03-10 16:45:03.955325,0.0004429817199707031,0.015708208084106445,10
2021-03-10 16:45:03.973590,0.0002541542053222656,0.015537738800048828,5
2021-03-10 16:45:03.992208,0.0004391670227050781,0.015223264694213867,10
2021-03-10 16:45:04.011186,0.0004475116729736328,0.015457391738891602,10
2021-03-10 16:45:04.029835,0.0002570152282714844,0.015528678894042969,5
2021-03-10 16:45:04.048521,0.00043654441833496094,0.015698909759521484,10
2021-03-10 16:45:04.067043,0.0004467964172363281,0.01517343521118164,10
2021-03-10 16:45:04.085687,0.00046133995056152344,0.01520085334777832,10
2021-03-10 16:45:04.104003,0.00025773048400878906,0.015619993209838867,5
2021-03-10 16:45:04.123087,0.00043773651123046875,0.015605688095092773,10
2021-03-10 16:45:04.141731,0.0004444122314453125,0.01518869400024414,10
2021-03-10 16:45:04.159922,0.0002536773681640625,0.015537261962890625,5
2021-03-10 16:45:04.178552,0.00043582916259765625,0.015194177627563477,10
2021-03-10 16:45:04.197455,0.00043654441833496094,0.015462636947631836,10
2021-03-10 16:45:04.215840,0.00025773048400878906,0.015606880187988281,5
2021-03-10 16:45:04.235024,0.0004508495330810547,0.016152381896972656,10
2021-03-10 16:45:04.253560,0.00044345855712890625,0.015140533447265625,10
2021-03-10 16:45:04.271777,0.0002529621124267578,0.015535593032836914,5
2021-03-10 16:45:04.290441,0.0004489421844482422,0.015187263488769531,10
2021-03-10 16:45:04.309371,0.0004763603210449219,0.015461921691894531,10
2021-03-10 16:45:04.328049,0.00026226043701171875,0.01602005958557129,5
2021-03-10 16:45:04.346691,0.00043129920959472656,0.015167236328125,10
2021-03-10 16:45:04.365399,0.0004627704620361328,0.01568126678466797,10
2021-03-10 16:45:04.383622,0.0002696514129638672,0.015108585357666016,5
2021-03-10 16:45:04.402316,0.00044083595275878906,0.015201807022094727,10
2021-03-10 16:45:04.421400,0.0004467964172363281,0.016141653060913086,10
2021-03-10 16:45:04.439651,0.000247955322265625,0.015528678894042969,5
2021-03-10 16:45:04.458213,0.0004401206970214844,0.015192031860351562,10
2021-03-10 16:45:04.476838,0.00047850608825683594,0.015206336975097656,10
2021-03-10 16:45:04.495040,0.0002551078796386719,0.015562772750854492,5
2021-03-10 16:45:04.514005,0.00043654441833496094,0.01595902442932129,10
2021-03-10 16:45:04.533096,0.0004665851593017578,0.015566110610961914,10
2021-03-10 16:45:04.551278,0.0002605915069580078,0.01549673080444336,5
2021-03-10 16:45:04.575145,0.0004398822784423828,0.020478248596191406,10
2021-03-10 16:45:04.594244,0.00048542022705078125,0.015522480010986328,10
2021-03-10 16:45:04.613096,0.0004761219024658203,0.015447378158569336,10
2021-03-10 16:45:04.632309,0.0002548694610595703,0.01625990867614746,5
2021-03-10 16:45:04.651425,0.00044465065002441406,0.015214920043945312,10
2021-03-10 16:45:04.670861,0.000461578369140625,0.01582932472229004,10
2021-03-10 16:45:04.689903,0.0002522468566894531,0.0158693790435791,5
2021-03-10 16:45:04.709005,0.000461578369140625,0.015288591384887695,10
2021-03-10 16:45:04.729040,0.00045490264892578125,0.015726089477539062,10
2021-03-10 16:45:04.747733,0.00026297569274902344,0.015149593353271484,5
2021-03-10 16:45:04.767245,0.0004391670227050781,0.01588892936706543,10
2021-03-10 16:45:04.786597,0.00045609474182128906,0.015958547592163086,10
2021-03-10 16:45:04.805277,0.0002765655517578125,0.01575636863708496,5
2021-03-10 16:45:04.824421,0.0004401206970214844,0.015304088592529297,10
2021-03-10 16:45:04.844152,0.0004589557647705078,0.015757322311401367,10
2021-03-10 16:45:04.863027,0.000270843505859375,0.016149044036865234,5
2021-03-10 16:45:04.882486,0.00044655799865722656,0.01547861099243164,10
2021-03-10 16:45:04.904531,0.0005507469177246094,0.017744064331054688,10
2021-03-10 16:45:04.926226,0.0003757476806640625,0.017933130264282227,5
2021-03-10 16:45:04.949755,0.0005555152893066406,0.019037723541259766,10
2021-03-10 16:45:04.971931,0.0005846023559570312,0.017900943756103516,10
2021-03-10 16:45:04.994092,0.0005462169647216797,0.01814413070678711,10
2021-03-10 16:45:05.016157,0.0005960464477539062,0.018082618713378906,10
2021-03-10 16:45:05.044027,0.0005428791046142578,0.023785829544067383,10
2021-03-10 16:45:05.066052,0.0005545616149902344,0.018042564392089844,10
2021-03-10 16:45:05.087789,0.00054931640625,0.01703500747680664,10
2021-03-10 16:45:05.107573,0.0004754066467285156,0.015500545501708984,10
2021-03-10 16:45:05.127064,0.0004620552062988281,0.015324115753173828,10
2021-03-10 16:45:05.146028,0.0002608299255371094,0.01589059829711914,5
2021-03-10 16:45:05.165105,0.00047326087951660156,0.015319347381591797,10
2021-03-10 16:45:05.183900,0.0003979206085205078,0.014769554138183594,10
2021-03-10 16:45:05.201503,0.00022912025451660156,0.014868974685668945,5
2021-03-10 16:45:05.219878,0.00038743019104003906,0.0145416259765625,10
2021-03-10 16:45:05.237420,0.0002257823944091797,0.014824867248535156,5
2021-03-10 16:45:05.255136,0.0003955364227294922,0.014328718185424805,10
2021-03-10 16:45:05.273427,0.0004012584686279297,0.014746904373168945,10
2021-03-10 16:45:05.291289,0.00023174285888671875,0.014882326126098633,5
2021-03-10 16:45:05.309804,0.0003902912139892578,0.015107870101928711,10
2021-03-10 16:45:05.327494,0.0002295970916748047,0.014244556427001953,5
2021-03-10 16:45:05.345377,0.000400543212890625,0.014308452606201172,10
2021-03-10 16:45:05.363194,0.00022840499877929688,0.014946937561035156,5
2021-03-10 16:45:05.382029,0.00039005279541015625,0.015402078628540039,10
2021-03-10 16:45:05.400471,0.00039768218994140625,0.015067815780639648,10
2021-03-10 16:45:05.418744,0.00024390220642089844,0.015360593795776367,5
2021-03-10 16:45:05.437099,0.00041222572326660156,0.015137910842895508,10
2021-03-10 16:45:05.454627,0.00023698806762695312,0.014804840087890625,5
2021-03-10 16:45:05.472952,0.00040030479431152344,0.014722585678100586,10
2021-03-10 16:45:05.490772,0.00022220611572265625,0.014897823333740234,5
2021-03-10 16:45:05.509276,0.0003898143768310547,0.015134096145629883,10
2021-03-10 16:45:05.527117,0.0002415180206298828,0.014977693557739258,5
2021-03-10 16:45:05.545226,0.00039124488830566406,0.014348506927490234,10
2021-03-10 16:45:05.562930,0.0002410411834716797,0.014307260513305664,5
2021-03-10 16:45:05.581601,0.0003898143768310547,0.014737129211425781,10
2021-03-10 16:45:05.599696,0.00039076805114746094,0.014328479766845703,10
2021-03-10 16:45:05.617362,0.0002243518829345703,0.01425790786743164,5
2021-03-10 16:45:05.635867,0.00038695335388183594,0.01510167121887207,10
2021-03-10 16:45:05.653730,0.00022411346435546875,0.014957666397094727,5
2021-03-10 16:45:05.671988,0.0003917217254638672,0.014455318450927734,10
2021-03-10 16:45:05.689412,0.000217437744140625,0.014680624008178711,5
2021-03-10 16:45:05.707529,0.0003886222839355469,0.014327526092529297,10
2021-03-10 16:45:05.725710,0.00038242340087890625,0.015094280242919922,10
2021-03-10 16:45:05.743443,0.0002334117889404297,0.014957427978515625,5
2021-03-10 16:45:05.762450,0.00039005279541015625,0.015552520751953125,10
2021-03-10 16:45:05.780180,0.0002391338348388672,0.01421046257019043,5
2021-03-10 16:45:05.798288,0.0003879070281982422,0.014311075210571289,10
2021-03-10 16:45:05.816030,0.000232696533203125,0.014936685562133789,5
2021-03-10 16:45:05.833670,0.0003960132598876953,0.01437234878540039,10
2021-03-10 16:45:05.851527,0.00023484230041503906,0.01499485969543457,5
2021-03-10 16:45:05.870440,0.0004143714904785156,0.014984130859375,10
2021-03-10 16:45:05.888495,0.00041222572326660156,0.014289379119873047,10
2021-03-10 16:45:05.906198,0.00022935867309570312,0.014225959777832031,5
2021-03-10 16:45:05.925115,0.0004138946533203125,0.015304803848266602,10
2021-03-10 16:45:05.945560,0.0003113746643066406,0.017182350158691406,5
2021-03-10 16:45:05.964747,0.0004477500915527344,0.01569819450378418,10
2021-03-10 16:45:05.983343,0.00044083595275878906,0.015157938003540039,10
2021-03-10 16:45:06.001683,0.000446319580078125,0.015579700469970703,10
2021-03-10 16:45:06.019736,0.0002532005310058594,0.01506948471069336,5
2021-03-10 16:45:06.038157,0.00043773651123046875,0.015655994415283203,10
2021-03-10 16:45:06.056663,0.0004458427429199219,0.01520848274230957,10
2021-03-10 16:45:06.075032,0.0002562999725341797,0.015933513641357422,5
2021-03-10 16:45:06.093480,0.0004382133483886719,0.015126943588256836,10
2021-03-10 16:45:06.111816,0.00043892860412597656,0.015588760375976562,10
2021-03-10 16:45:06.130163,0.00025391578674316406,0.01584649085998535,5
2021-03-10 16:45:06.148749,0.0004680156707763672,0.015177249908447266,10
2021-03-10 16:45:06.166788,0.0002567768096923828,0.015543222427368164,5
2021-03-10 16:45:06.186088,0.0004971027374267578,0.016358375549316406,10
2021-03-10 16:45:06.204573,0.000446319580078125,0.015166759490966797,10
2021-03-10 16:45:06.225329,0.0004949569702148438,0.016829729080200195,10
2021-03-10 16:45:06.243236,0.0002505779266357422,0.015007972717285156,5
2021-03-10 16:45:06.261931,0.0004343986511230469,0.015143871307373047,10
2021-03-10 16:45:06.280668,0.0004494190216064453,0.015593767166137695,10
2021-03-10 16:45:06.298480,0.00025272369384765625,0.015012502670288086,5
2021-03-10 16:45:06.317008,0.0004591941833496094,0.015105962753295898,10
2021-03-10 16:45:06.335572,0.0004429817199707031,0.015149354934692383,10
2021-03-10 16:45:06.353414,0.0002512931823730469,0.01500558853149414,5
2021-03-10 16:45:06.372133,0.0004379749298095703,0.015436172485351562,10
2021-03-10 16:45:06.448315,0.0003154277801513672,0.016887426376342773,5
2021-03-10 16:45:06.467195,0.0004432201385498047,0.015843868255615234,10
2021-03-10 16:45:06.485602,0.0004558563232421875,0.015210628509521484,10
2021-03-10 16:45:06.503449,0.00025177001953125,0.015062332153320312,5
2021-03-10 16:45:06.521731,0.00043702125549316406,0.015153646469116211,10
2021-03-10 16:45:06.540032,0.0004405975341796875,0.01515960693359375,10
2021-03-10 16:45:06.558498,0.0002493858337402344,0.015520095825195312,5
2021-03-10 16:45:06.577002,0.00045871734619140625,0.015141725540161133,10
2021-03-10 16:45:06.595633,0.0004417896270751953,0.01583075523376465,10
2021-03-10 16:45:06.613572,0.00026345252990722656,0.01508021354675293,5
2021-03-10 16:45:06.632033,0.0004353523254394531,0.015140295028686523,10
2021-03-10 16:45:06.651233,0.00045108795166015625,0.015871286392211914,10
2021-03-10 16:45:06.669453,0.0002562999725341797,0.015013933181762695,5
2021-03-10 16:45:06.687999,0.0004398822784423828,0.015168428421020508,10
2021-03-10 16:45:06.706445,0.0004558563232421875,0.01524972915649414,10
2021-03-10 16:45:06.724483,0.0002677440643310547,0.015588045120239258,5
2021-03-10 16:45:06.743089,0.0004355907440185547,0.015281200408935547,10
2021-03-10 16:45:06.762021,0.0004413127899169922,0.015566110610961914,10
2021-03-10 16:45:06.780167,0.0002586841583251953,0.015570640563964844,5
2021-03-10 16:45:06.798358,0.00044345855712890625,0.015564918518066406,10
2021-03-10 16:45:06.816773,0.0004487037658691406,0.01571941375732422,10
2021-03-10 16:45:06.834919,0.00026535987854003906,0.015571832656860352,5
2021-03-10 16:45:06.853679,0.0004429817199707031,0.015483617782592773,10
2021-03-10 16:45:06.871914,0.00026679039001464844,0.015514612197875977,5
2021-03-10 16:45:06.890515,0.00042724609375,0.015603303909301758,10
2021-03-10 16:45:06.908769,0.0004756450653076172,0.015170097351074219,10
2021-03-10 16:45:06.926862,0.0002543926239013672,0.015584945678710938,5
2021-03-10 16:45:06.946088,0.00043654441833496094,0.015835285186767578,10
2021-03-10 16:45:06.969014,0.0004513263702392578,0.019854307174682617,10
2021-03-10 16:45:06.988072,0.00046706199645996094,0.015399456024169922,10
2021-03-10 16:45:07.005905,0.0002562999725341797,0.015061140060424805,5
2021-03-10 16:45:07.024926,0.00043892860412597656,0.015697240829467773,10
2021-03-10 16:45:07.043597,0.0004506111145019531,0.015234947204589844,10
2021-03-10 16:45:07.061532,0.0002613067626953125,0.015039920806884766,5
2021-03-10 16:45:07.081035,0.00043892860412597656,0.015628814697265625,10
2021-03-10 16:45:07.099352,0.00044274330139160156,0.015145301818847656,10
2021-03-10 16:45:07.117639,0.00025463104248046875,0.015090465545654297,5
2021-03-10 16:45:07.136457,0.0004324913024902344,0.015223264694213867,10
2021-03-10 16:45:07.155086,0.0004534721374511719,0.015471458435058594,10
2021-03-10 16:45:07.173091,0.0002925395965576172,0.015076398849487305,5
2021-03-10 16:45:07.192057,0.00043272972106933594,0.015716075897216797,10
2021-03-10 16:45:07.210470,0.0004413127899169922,0.015187978744506836,10
2021-03-10 16:45:07.228581,0.00026226043701171875,0.015089750289916992,5
2021-03-10 16:45:07.247258,0.00044727325439453125,0.015366077423095703,10
2021-03-10 16:45:07.265827,0.0004601478576660156,0.015249013900756836,10
2021-03-10 16:45:07.284159,0.0002605915069580078,0.01510167121887207,5
2021-03-10 16:45:07.302882,0.0004553794860839844,0.015644073486328125,10
2021-03-10 16:45:07.321588,0.00043845176696777344,0.015166521072387695,10
2021-03-10 16:45:07.339739,0.00025272369384765625,0.015053749084472656,5
2021-03-10 16:45:07.459544,0.0004649162292480469,0.01572704315185547,10
2021-03-10 16:45:07.481967,0.0020020008087158203,0.016636133193969727,50
2021-03-10 16:45:07.500454,0.0006272792816162109,0.01524662971496582,10
2021-03-10 16:45:07.518872,0.0004432201385498047,0.015233755111694336,10
2021-03-10 16:45:07.537318,0.0004761219024658203,0.01569962501525879,10
2021-03-10 16:45:07.555455,0.00026106834411621094,0.015431642532348633,5
2021-03-10 16:45:07.573992,0.00044465065002441406,0.015361309051513672,10
2021-03-10 16:45:07.593076,0.0004436969757080078,0.01602625846862793,10
2021-03-10 16:45:07.610893,0.00025463104248046875,0.015449047088623047,5
2021-03-10 16:45:07.629097,0.0004630088806152344,0.015166282653808594,10
2021-03-10 16:45:07.647688,0.0004467964172363281,0.015433549880981445,10
2021-03-10 16:45:07.665604,0.0002541542053222656,0.015544891357421875,5
2021-03-10 16:45:07.683807,0.0004372596740722656,0.015232324600219727,10
2021-03-10 16:45:07.702444,0.00027441978454589844,0.015723466873168945,5
2021-03-10 16:45:07.720665,0.0004477500915527344,0.015142202377319336,10
2021-03-10 16:45:07.738798,0.0004417896270751953,0.015094518661499023,10
2021-03-10 16:45:07.756998,0.0002617835998535156,0.015197277069091797,5
2021-03-10 16:45:07.775326,0.000446319580078125,0.01526331901550293,10
2021-03-10 16:45:07.793733,0.00045108795166015625,0.01522207260131836,10
2021-03-10 16:45:07.812045,0.0002675056457519531,0.015571117401123047,5
2021-03-10 16:45:07.830303,0.0004367828369140625,0.015206336975097656,10
2021-03-10 16:45:07.848755,0.00044727325439453125,0.015396595001220703,10
2021-03-10 16:45:07.866617,0.00026345252990722656,0.01503443717956543,5
2021-03-10 16:45:07.884845,0.00047516822814941406,0.015170812606811523,10
2021-03-10 16:45:07.903574,0.0004515647888183594,0.015615463256835938,10
2021-03-10 16:45:07.921343,0.0002510547637939453,0.015010833740234375,5
2021-03-10 16:45:07.939578,0.00043964385986328125,0.015544414520263672,10
2021-03-10 16:45:07.957359,0.000263214111328125,0.0150146484375,5
2021-03-10 16:45:07.975744,0.00044846534729003906,0.015275001525878906,10
2021-03-10 16:45:07.994079,0.00046133995056152344,0.015250444412231445,10
2021-03-10 16:45:08.012445,0.0002579689025878906,0.015645503997802734,5
2021-03-10 16:45:08.030944,0.0004329681396484375,0.01569819450378418,10
2021-03-10 16:45:08.049335,0.0004417896270751953,0.015348434448242188,10
2021-03-10 16:45:08.067244,0.00025844573974609375,0.01513528823852539,5
2021-03-10 16:45:08.086055,0.00044155120849609375,0.015574216842651367,10
2021-03-10 16:45:08.104441,0.0004482269287109375,0.01567864418029785,10
2021-03-10 16:45:08.123069,0.0002567768096923828,0.015763521194458008,5
2021-03-10 16:45:08.141776,0.0004477500915527344,0.01567244529724121,10
2021-03-10 16:45:08.160216,0.00044345855712890625,0.015359163284301758,10
2021-03-10 16:45:08.178175,0.0002536773681640625,0.015215396881103516,5
2021-03-10 16:45:08.196710,0.0004355907440185547,0.015854835510253906,10
2021-03-10 16:45:08.216228,0.000457763671875,0.015882492065429688,10
2021-03-10 16:45:08.234493,0.00025773048400878906,0.015100717544555664,5
2021-03-10 16:45:08.253071,0.0004696846008300781,0.015475988388061523,10
2021-03-10 16:45:08.271385,0.0004429817199707031,0.015617609024047852,10
2021-03-10 16:45:08.289162,0.00025343894958496094,0.015059947967529297,5
2021-03-10 16:45:08.307340,0.000438690185546875,0.015156984329223633,10
2021-03-10 16:45:08.326044,0.00043964385986328125,0.01560068130493164,10
2021-03-10 16:45:08.344378,0.0002651214599609375,0.01504206657409668,5
2021-03-10 16:45:08.362813,0.00043654441833496094,0.0156857967376709,10
2021-03-10 16:45:08.381397,0.0004730224609375,0.015638351440429688,10
2021-03-10 16:45:08.399624,0.0002598762512207031,0.015491485595703125,5
2021-03-10 16:45:08.417882,0.0004355907440185547,0.015249013900756836,10
2021-03-10 16:45:08.436493,0.00025534629821777344,0.015939950942993164,5
2021-03-10 16:45:08.455280,0.0004410743713378906,0.015411615371704102,10
2021-03-10 16:45:08.473616,0.0004458427429199219,0.015247106552124023,10
2021-03-10 16:45:08.491643,0.0002532005310058594,0.015421152114868164,5
2021-03-10 16:45:08.510191,0.0004432201385498047,0.015232563018798828,10
2021-03-10 16:45:08.528905,0.0004544258117675781,0.015658140182495117,10
