timestamp,nb_url_sent,time_load,time_train,size_batch_training
2021-04-17 22:25:55.912188,1.0,,,
2021-04-17 22:25:56.014910,1.0,,,
2021-04-17 22:25:56.015271,1.0,,,
2021-04-17 22:25:56.015574,1.0,,,
2021-04-17 22:25:56.015877,1.0,,,
2021-04-17 22:25:56.016187,1.0,,,
2021-04-17 22:25:56.016487,1.0,,,
2021-04-17 22:25:56.016766,1.0,,,
2021-04-17 22:25:56.017055,1.0,,,
2021-04-17 22:25:56.018284,1.0,,,
2021-04-17 22:25:56.018622,1.0,,,
2021-04-17 22:25:56.018948,1.0,,,
2021-04-17 22:25:56.019273,1.0,,,
2021-04-17 22:25:56.019596,1.0,,,
2021-04-17 22:25:56.019914,1.0,,,
2021-04-17 22:25:56.020261,1.0,,,
2021-04-17 22:25:56.020580,1.0,,,
2021-04-17 22:25:56.026080,1.0,,,
2021-04-17 22:25:56.027682,1.0,,,
2021-04-17 22:25:56.028064,1.0,,,
2021-04-17 22:25:56.028422,1.0,,,
2021-04-17 22:25:56.028764,1.0,,,
2021-04-17 22:25:56.029094,1.0,,,
2021-04-17 22:25:56.029491,1.0,,,
2021-04-17 22:25:56.035049,1.0,,,
2021-04-17 22:25:56.038107,1.0,,,
2021-04-17 22:25:56.038592,1.0,,,
2021-04-17 22:25:56.038946,1.0,,,
2021-04-17 22:25:56.044389,1.0,,,
2021-04-17 22:25:56.045745,1.0,,,
2021-04-17 22:25:56.046045,1.0,,,
2021-04-17 22:25:56.046332,1.0,,,
2021-04-17 22:25:56.046613,1.0,,,
2021-04-17 22:25:56.046894,1.0,,,
2021-04-17 22:25:56.047336,1.0,,,
2021-04-17 22:25:56.052872,1.0,,,
2021-04-17 22:25:56.054091,1.0,,,
2021-04-17 22:25:56.054406,1.0,,,
2021-04-17 22:25:56.054741,1.0,,,
2021-04-17 22:25:56.055030,1.0,,,
2021-04-17 22:25:56.055310,1.0,,,
2021-04-17 22:25:56.055588,1.0,,,
2021-04-17 22:25:56.056118,1.0,,,
2021-04-17 22:25:56.056503,1.0,,,
2021-04-17 22:25:56.062105,1.0,,,
2021-04-17 22:25:56.063888,1.0,,,
2021-04-17 22:25:56.064214,1.0,,,
2021-04-17 22:25:56.064520,1.0,,,
2021-04-17 22:25:56.064807,1.0,,,
2021-04-17 22:25:56.065088,1.0,,,
2021-04-17 22:25:55.968708,1.0,,,
2021-04-17 22:25:56.071183,1.0,,,
2021-04-17 22:25:56.071526,1.0,,,
2021-04-17 22:25:56.071821,1.0,,,
2021-04-17 22:25:56.072187,1.0,,,
2021-04-17 22:25:56.072666,1.0,,,
2021-04-17 22:25:56.073137,1.0,,,
2021-04-17 22:25:56.073582,1.0,,,
2021-04-17 22:25:56.074033,1.0,,,
2021-04-17 22:25:56.074413,1.0,,,
2021-04-17 22:25:56.075639,1.0,,,
2021-04-17 22:25:56.076061,1.0,,,
2021-04-17 22:25:56.076382,1.0,,,
2021-04-17 22:25:56.076686,1.0,,,
2021-04-17 22:25:56.076992,1.0,,,
2021-04-17 22:25:56.077291,1.0,,,
2021-04-17 22:25:56.077590,1.0,,,
2021-04-17 22:25:56.077887,1.0,,,
2021-04-17 22:25:56.078182,1.0,,,
2021-04-17 22:25:56.078542,1.0,,,
2021-04-17 22:25:56.078870,1.0,,,
2021-04-17 22:25:56.084297,1.0,,,
2021-04-17 22:25:56.086674,1.0,,,
2021-04-17 22:25:56.087075,1.0,,,
2021-04-17 22:25:56.087419,1.0,,,
2021-04-17 22:25:56.087760,1.0,,,
2021-04-17 22:25:56.088153,1.0,,,
2021-04-17 22:25:56.088479,1.0,,,
2021-04-17 22:25:56.088917,1.0,,,
2021-04-17 22:25:56.089379,1.0,,,
2021-04-17 22:25:56.089838,1.0,,,
2021-04-17 22:25:56.090305,1.0,,,
2021-04-17 22:25:56.090777,1.0,,,
2021-04-17 22:25:56.091251,1.0,,,
2021-04-17 22:25:56.091718,1.0,,,
2021-04-17 22:25:56.092216,1.0,,,
2021-04-17 22:25:56.092621,1.0,,,
2021-04-17 22:25:56.092930,1.0,,,
2021-04-17 22:25:56.093235,1.0,,,
2021-04-17 22:25:56.093538,1.0,,,
2021-04-17 22:25:56.093834,1.0,,,
2021-04-17 22:25:56.094128,1.0,,,
2021-04-17 22:25:56.094425,1.0,,,
2021-04-17 22:25:56.094719,1.0,,,
2021-04-17 22:25:56.095011,1.0,,,
2021-04-17 22:25:56.095385,1.0,,,
2021-04-17 22:25:56.095681,1.0,,,
2021-04-17 22:25:56.101264,1.0,,,
