timestamp,nb_url_sent,time_load,time_train,size_batch_training
2021-04-17 22:57:42.403752,1.0,,,
2021-04-17 22:57:42.505887,1.0,,,
2021-04-17 22:57:42.506185,1.0,,,
2021-04-17 22:57:42.506451,1.0,,,
2021-04-17 22:57:42.506715,1.0,,,
2021-04-17 22:57:42.506962,1.0,,,
2021-04-17 22:57:42.507214,1.0,,,
2021-04-17 22:57:42.507456,1.0,,,
2021-04-17 22:57:42.507706,1.0,,,
2021-04-17 22:57:42.508680,1.0,,,
2021-04-17 22:57:42.508953,1.0,,,
2021-04-17 22:57:42.509219,1.0,,,
2021-04-17 22:57:42.509480,1.0,,,
2021-04-17 22:57:42.509741,1.0,,,
2021-04-17 22:57:42.509998,1.0,,,
2021-04-17 22:57:42.510253,1.0,,,
2021-04-17 22:57:42.510509,1.0,,,
2021-04-17 22:57:42.510897,1.0,,,
2021-04-17 22:57:42.511175,1.0,,,
2021-04-17 22:57:42.511436,1.0,,,
2021-04-17 22:57:42.511690,1.0,,,
2021-04-17 22:57:42.511961,1.0,,,
2021-04-17 22:57:42.512219,1.0,,,
2021-04-17 22:57:42.512470,1.0,,,
2021-04-17 22:57:42.512723,1.0,,,
2021-04-17 22:57:42.513030,1.0,,,
2021-04-17 22:57:42.513288,1.0,,,
2021-04-17 22:57:42.513597,1.0,,,
2021-04-17 22:57:42.513940,1.0,,,
2021-04-17 22:57:42.514193,1.0,,,
2021-04-17 22:57:42.514446,1.0,,,
2021-04-17 22:57:42.514701,1.0,,,
2021-04-17 22:57:42.514953,1.0,,,
2021-04-17 22:57:42.515205,1.0,,,
2021-04-17 22:57:42.515512,1.0,,,
2021-04-17 22:57:42.515763,1.0,,,
2021-04-17 22:57:42.516038,1.0,,,
2021-04-17 22:57:42.516294,1.0,,,
2021-04-17 22:57:42.516554,1.0,,,
2021-04-17 22:57:42.516807,1.0,,,
2021-04-17 22:57:42.517058,1.0,,,
2021-04-17 22:57:42.517308,1.0,,,
2021-04-17 22:57:42.517613,1.0,,,
2021-04-17 22:57:42.517863,1.0,,,
2021-04-17 22:57:42.518112,1.0,,,
2021-04-17 22:57:42.518365,1.0,,,
2021-04-17 22:57:42.518614,1.0,,,
2021-04-17 22:57:42.518863,1.0,,,
2021-04-17 22:57:42.519113,1.0,,,
2021-04-17 22:57:42.519359,1.0,,,
2021-04-17 22:57:42.442938,1.0,,,
2021-04-17 22:57:42.544766,1.0,,,
2021-04-17 22:57:42.545069,1.0,,,
2021-04-17 22:57:42.545326,1.0,,,
2021-04-17 22:57:42.545592,1.0,,,
2021-04-17 22:57:42.545860,1.0,,,
2021-04-17 22:57:42.546125,1.0,,,
2021-04-17 22:57:42.546368,1.0,,,
2021-04-17 22:57:42.546640,1.0,,,
2021-04-17 22:57:42.546882,1.0,,,
2021-04-17 22:57:42.547828,1.0,,,
2021-04-17 22:57:42.548215,1.0,,,
2021-04-17 22:57:42.548491,1.0,,,
2021-04-17 22:57:42.548755,1.0,,,
2021-04-17 22:57:42.549016,1.0,,,
2021-04-17 22:57:42.549367,1.0,,,
2021-04-17 22:57:42.549629,1.0,,,
2021-04-17 22:57:42.549912,1.0,,,
2021-04-17 22:57:42.550173,1.0,,,
2021-04-17 22:57:42.550486,1.0,,,
2021-04-17 22:57:42.550745,1.0,,,
2021-04-17 22:57:42.551002,1.0,,,
2021-04-17 22:57:42.551256,1.0,,,
2021-04-17 22:57:42.551511,1.0,,,
2021-04-17 22:57:42.551764,1.0,,,
2021-04-17 22:57:42.552070,1.0,,,
2021-04-17 22:57:42.552331,1.0,,,
2021-04-17 22:57:42.552584,1.0,,,
2021-04-17 22:57:42.552892,1.0,,,
2021-04-17 22:57:42.553147,1.0,,,
2021-04-17 22:57:42.553400,1.0,,,
2021-04-17 22:57:42.553654,1.0,,,
2021-04-17 22:57:42.553908,1.0,,,
2021-04-17 22:57:42.554161,1.0,,,
2021-04-17 22:57:42.554414,1.0,,,
2021-04-17 22:57:42.554689,1.0,,,
2021-04-17 22:57:42.555006,1.0,,,
2021-04-17 22:57:42.555268,1.0,,,
2021-04-17 22:57:42.555520,1.0,,,
2021-04-17 22:57:42.555780,1.0,,,
2021-04-17 22:57:42.561182,1.0,,,
2021-04-17 22:57:42.563398,1.0,,,
2021-04-17 22:57:42.563740,1.0,,,
2021-04-17 22:57:42.569243,1.0,,,
2021-04-17 22:57:42.570412,1.0,,,
2021-04-17 22:57:42.570900,1.0,,,
2021-04-17 22:57:42.571478,1.0,,,
2021-04-17 22:57:42.571915,1.0,,,
2021-04-17 22:57:42.572249,1.0,,,
2021-04-17 22:57:42.572530,1.0,,,
2021-04-17 22:57:42.487011,1.0,,,
2021-04-17 22:57:42.588889,1.0,,,
2021-04-17 22:57:42.589183,1.0,,,
2021-04-17 22:57:42.589439,1.0,,,
2021-04-17 22:57:42.589702,1.0,,,
2021-04-17 22:57:42.589975,1.0,,,
2021-04-17 22:57:42.590220,1.0,,,
2021-04-17 22:57:42.590477,1.0,,,
2021-04-17 22:57:42.590720,1.0,,,
2021-04-17 22:57:42.591663,1.0,,,
2021-04-17 22:57:42.591939,1.0,,,
2021-04-17 22:57:42.592226,1.0,,,
2021-04-17 22:57:42.592491,1.0,,,
2021-04-17 22:57:42.592757,1.0,,,
2021-04-17 22:57:42.593017,1.0,,,
2021-04-17 22:57:42.593275,1.0,,,
2021-04-17 22:57:42.593533,1.0,,,
2021-04-17 22:57:42.593799,1.0,,,
2021-04-17 22:57:42.594111,1.0,,,
2021-04-17 22:57:42.594371,1.0,,,
2021-04-17 22:57:42.594627,1.0,,,
2021-04-17 22:57:42.594882,1.0,,,
2021-04-17 22:57:42.595138,1.0,,,
2021-04-17 22:57:42.595391,1.0,,,
2021-04-17 22:57:42.595648,1.0,,,
2021-04-17 22:57:42.595907,1.0,,,
2021-04-17 22:57:42.596234,1.0,,,
2021-04-17 22:57:42.596494,1.0,,,
2021-04-17 22:57:42.596748,1.0,,,
