timestamp,nb_url_sent,time_load,time_train,size_batch_training
2021-04-18 00:30:13.221680,1.0,,,
2021-04-18 00:30:13.324521,1.0,,,
2021-04-18 00:30:13.324862,1.0,,,
2021-04-18 00:30:13.325148,1.0,,,
2021-04-18 00:30:13.325420,1.0,,,
2021-04-18 00:30:13.325696,1.0,,,
2021-04-18 00:30:13.326013,1.0,,,
2021-04-18 00:30:13.326275,1.0,,,
2021-04-18 00:30:13.326536,1.0,,,
2021-04-18 00:30:13.327094,1.0,,,
2021-04-18 00:30:13.327402,1.0,,,
2021-04-18 00:30:13.327681,1.0,,,
2021-04-18 00:30:13.327960,1.0,,,
2021-04-18 00:30:13.328230,1.0,,,
2021-04-18 00:30:13.328497,1.0,,,
2021-04-18 00:30:13.328761,1.0,,,
2021-04-18 00:30:13.329027,1.0,,,
2021-04-18 00:30:13.329360,1.0,,,
2021-04-18 00:30:13.329633,1.0,,,
2021-04-18 00:30:13.329926,1.0,,,
2021-04-18 00:30:13.340860,1.0,,,
2021-04-18 00:30:13.341391,1.0,,,
2021-04-18 00:30:13.341652,1.0,,,
2021-04-18 00:30:13.341922,1.0,,,
2021-04-18 00:30:13.342097,1.0,,,
2021-04-18 00:30:13.342288,1.0,,,
2021-04-18 00:30:13.342439,1.0,,,
2021-04-18 00:30:13.342584,1.0,,,
2021-04-18 00:30:13.342724,1.0,,,
2021-04-18 00:30:13.342864,1.0,,,
2021-04-18 00:30:13.343006,1.0,,,
2021-04-18 00:30:13.343183,1.0,,,
2021-04-18 00:30:13.343326,1.0,,,
2021-04-18 00:30:13.343465,1.0,,,
2021-04-18 00:30:13.343643,1.0,,,
2021-04-18 00:30:13.343790,1.0,,,
2021-04-18 00:30:13.343931,1.0,,,
2021-04-18 00:30:13.344071,1.0,,,
2021-04-18 00:30:13.344211,1.0,,,
2021-04-18 00:30:13.344350,1.0,,,
2021-04-18 00:30:13.344488,1.0,,,
2021-04-18 00:30:13.344627,1.0,,,
2021-04-18 00:30:13.344805,1.0,,,
2021-04-18 00:30:13.344950,1.0,,,
2021-04-18 00:30:13.345091,1.0,,,
2021-04-18 00:30:13.345235,1.0,,,
2021-04-18 00:30:13.345374,1.0,,,
2021-04-18 00:30:13.345513,1.0,,,
2021-04-18 00:30:13.345744,1.0,,,
2021-04-18 00:30:13.345957,1.0,,,
2021-04-18 00:30:13.378838,1.0,,,
2021-04-18 00:30:13.482654,1.0,,,
2021-04-18 00:30:13.483024,1.0,,,
2021-04-18 00:30:13.483163,1.0,,,
2021-04-18 00:30:13.483279,1.0,,,
2021-04-18 00:30:13.483380,1.0,,,
2021-04-18 00:30:13.483482,1.0,,,
2021-04-18 00:30:13.483580,1.0,,,
2021-04-18 00:30:13.483681,1.0,,,
2021-04-18 00:30:13.483777,1.0,,,
2021-04-18 00:30:13.483915,1.0,,,
2021-04-18 00:30:13.484025,1.0,,,
2021-04-18 00:30:13.484133,1.0,,,
2021-04-18 00:30:13.484235,1.0,,,
2021-04-18 00:30:13.484339,1.0,,,
2021-04-18 00:30:13.484441,1.0,,,
2021-04-18 00:30:13.484544,1.0,,,
2021-04-18 00:30:13.484643,1.0,,,
2021-04-18 00:30:13.484742,1.0,,,
2021-04-18 00:30:13.484869,1.0,,,
2021-04-18 00:30:13.484974,1.0,,,
2021-04-18 00:30:13.485076,1.0,,,
2021-04-18 00:30:13.485178,1.0,,,
2021-04-18 00:30:13.485282,1.0,,,
2021-04-18 00:30:13.485384,1.0,,,
2021-04-18 00:30:13.485484,1.0,,,
2021-04-18 00:30:13.485584,1.0,,,
2021-04-18 00:30:13.485684,1.0,,,
2021-04-18 00:30:13.485817,1.0,,,
2021-04-18 00:30:13.485926,1.0,,,
2021-04-18 00:30:13.486029,1.0,,,
2021-04-18 00:30:13.486129,1.0,,,
2021-04-18 00:30:13.486228,1.0,,,
2021-04-18 00:30:13.486328,1.0,,,
2021-04-18 00:30:13.486426,1.0,,,
2021-04-18 00:30:13.486526,1.0,,,
2021-04-18 00:30:13.486626,1.0,,,
2021-04-18 00:30:13.486754,1.0,,,
2021-04-18 00:30:13.486859,1.0,,,
2021-04-18 00:30:13.486962,1.0,,,
2021-04-18 00:30:13.487062,1.0,,,
2021-04-18 00:30:13.487162,1.0,,,
2021-04-18 00:30:13.487264,1.0,,,
2021-04-18 00:30:13.487364,1.0,,,
2021-04-18 00:30:13.487464,1.0,,,
2021-04-18 00:30:13.487593,1.0,,,
2021-04-18 00:30:13.487700,1.0,,,
2021-04-18 00:30:13.487851,1.0,,,
2021-04-18 00:30:13.487957,1.0,,,
2021-04-18 00:30:13.488062,1.0,,,
2021-04-18 00:30:13.373847,1.0,,,
2021-04-18 00:30:13.476275,1.0,,,
2021-04-18 00:30:13.476616,1.0,,,
2021-04-18 00:30:13.476907,1.0,,,
2021-04-18 00:30:13.477184,1.0,,,
2021-04-18 00:30:13.477459,1.0,,,
2021-04-18 00:30:13.477726,1.0,,,
2021-04-18 00:30:13.478034,1.0,,,
2021-04-18 00:30:13.478293,1.0,,,
2021-04-18 00:30:13.478642,1.0,,,
2021-04-18 00:30:13.478925,1.0,,,
2021-04-18 00:30:13.479199,1.0,,,
2021-04-18 00:30:13.479462,1.0,,,
2021-04-18 00:30:13.481660,1.0,,,
2021-04-18 00:30:13.482185,1.0,,,
2021-04-18 00:30:13.482468,1.0,,,
2021-04-18 00:30:13.483401,1.0,,,
2021-04-18 00:30:13.483764,1.0,,,
2021-04-18 00:30:13.484039,1.0,,,
2021-04-18 00:30:13.484299,1.0,,,
2021-04-18 00:30:13.484549,1.0,,,
2021-04-18 00:30:13.484798,1.0,,,
2021-04-18 00:30:13.485046,1.0,,,
2021-04-18 00:30:13.485471,1.0,,,
2021-04-18 00:30:13.485734,1.0,,,
2021-04-18 00:30:13.486011,1.0,,,
2021-04-18 00:30:13.486334,1.0,,,
2021-04-18 00:30:13.486593,1.0,,,
2021-04-18 00:30:13.486849,1.0,,,
2021-04-18 00:30:13.487097,1.0,,,
2021-04-18 00:30:13.487342,1.0,,,
2021-04-18 00:30:13.487586,1.0,,,
2021-04-18 00:30:13.487834,1.0,,,
2021-04-18 00:30:13.488074,1.0,,,
2021-04-18 00:30:13.490210,1.0,,,
2021-04-18 00:30:13.490599,1.0,,,
2021-04-18 00:30:13.490878,1.0,,,
2021-04-18 00:30:13.491141,1.0,,,
2021-04-18 00:30:13.491398,1.0,,,
2021-04-18 00:30:13.491657,1.0,,,
2021-04-18 00:30:13.491860,1.0,,,
2021-04-18 00:30:13.492022,1.0,,,
2021-04-18 00:30:13.492182,1.0,,,
2021-04-18 00:30:13.503842,1.0,,,
2021-04-18 00:30:13.504190,1.0,,,
2021-04-18 00:30:13.504374,1.0,,,
2021-04-18 00:30:13.504493,1.0,,,
2021-04-18 00:30:13.504604,1.0,,,
2021-04-18 00:30:13.504713,1.0,,,
2021-04-18 00:30:13.504819,1.0,,,
2021-04-18 00:30:13.518422,,0.00014662742614746094,0.2925102710723877,1.0
2021-04-18 00:30:13.603421,,0.0018641948699951172,0.0799717903137207,136.0
2021-04-18 00:30:13.514627,1.0,,,
2021-04-18 00:30:13.616447,1.0,,,
2021-04-18 00:30:13.616801,1.0,,,
2021-04-18 00:30:13.617094,1.0,,,
2021-04-18 00:30:13.617369,1.0,,,
2021-04-18 00:30:13.617632,1.0,,,
2021-04-18 00:30:13.617924,1.0,,,
2021-04-18 00:30:13.618185,1.0,,,
2021-04-18 00:30:13.618442,1.0,,,
2021-04-18 00:30:13.618696,1.0,,,
2021-04-18 00:30:13.619315,1.0,,,
2021-04-18 00:30:13.619665,1.0,,,
2021-04-18 00:30:13.516651,1.0,,,
2021-04-18 00:30:13.618279,1.0,,,
2021-04-18 00:30:13.618629,1.0,,,
2021-04-18 00:30:13.618916,1.0,,,
2021-04-18 00:30:13.619191,1.0,,,
2021-04-18 00:30:13.619459,1.0,,,
2021-04-18 00:30:13.619722,1.0,,,
2021-04-18 00:30:13.619979,1.0,,,
2021-04-18 00:30:13.620234,1.0,,,
2021-04-18 00:30:13.620604,1.0,,,
2021-04-18 00:30:13.620906,1.0,,,
2021-04-18 00:30:13.621192,1.0,,,
2021-04-18 00:30:13.621474,1.0,,,
2021-04-18 00:30:13.621764,1.0,,,
2021-04-18 00:30:13.622060,1.0,,,
2021-04-18 00:30:13.622335,1.0,,,
2021-04-18 00:30:13.622611,1.0,,,
2021-04-18 00:30:13.622887,1.0,,,
2021-04-18 00:30:13.623237,1.0,,,
2021-04-18 00:30:13.623522,1.0,,,
2021-04-18 00:30:13.623805,1.0,,,
2021-04-18 00:30:13.624084,1.0,,,
2021-04-18 00:30:13.624359,1.0,,,
2021-04-18 00:30:13.624632,1.0,,,
2021-04-18 00:30:13.624907,1.0,,,
2021-04-18 00:30:13.630880,1.0,,,
2021-04-18 00:30:13.633872,1.0,,,
2021-04-18 00:30:13.634169,1.0,,,
2021-04-18 00:30:13.634391,1.0,,,
2021-04-18 00:30:13.634594,1.0,,,
2021-04-18 00:30:13.635092,1.0,,,
2021-04-18 00:30:13.635291,1.0,,,
2021-04-18 00:30:13.635484,1.0,,,
2021-04-18 00:30:13.635676,1.0,,,
2021-04-18 00:30:13.635867,1.0,,,
2021-04-18 00:30:13.636108,1.0,,,
2021-04-18 00:30:13.636305,1.0,,,
2021-04-18 00:30:13.636497,1.0,,,
2021-04-18 00:30:13.636689,1.0,,,
2021-04-18 00:30:13.636877,1.0,,,
2021-04-18 00:30:13.637066,1.0,,,
2021-04-18 00:30:13.637255,1.0,,,
2021-04-18 00:30:13.637445,1.0,,,
2021-04-18 00:30:13.637727,1.0,,,
2021-04-18 00:30:13.637982,1.0,,,
2021-04-18 00:30:13.638186,1.0,,,
2021-04-18 00:30:13.638381,1.0,,,
2021-04-18 00:30:13.638572,1.0,,,
2021-04-18 00:30:13.638761,1.0,,,
2021-04-18 00:30:13.638948,1.0,,,
2021-04-18 00:30:13.625034,1.0,,,
2021-04-18 00:30:13.629470,1.0,,,
2021-04-18 00:30:13.629744,1.0,,,
2021-04-18 00:30:13.630042,1.0,,,
2021-04-18 00:30:13.630312,1.0,,,
2021-04-18 00:30:13.630575,1.0,,,
2021-04-18 00:30:13.630924,1.0,,,
2021-04-18 00:30:13.631208,1.0,,,
2021-04-18 00:30:13.631477,1.0,,,
2021-04-18 00:30:13.631746,1.0,,,
2021-04-18 00:30:13.632010,1.0,,,
2021-04-18 00:30:13.632274,1.0,,,
2021-04-18 00:30:13.632564,1.0,,,
2021-04-18 00:30:13.632826,1.0,,,
2021-04-18 00:30:13.633089,1.0,,,
2021-04-18 00:30:13.633418,1.0,,,
2021-04-18 00:30:13.633691,1.0,,,
2021-04-18 00:30:13.634002,1.0,,,
2021-04-18 00:30:13.634271,1.0,,,
2021-04-18 00:30:13.634536,1.0,,,
2021-04-18 00:30:13.634799,1.0,,,
2021-04-18 00:30:13.635062,1.0,,,
2021-04-18 00:30:13.635323,1.0,,,
2021-04-18 00:30:13.635585,1.0,,,
2021-04-18 00:30:13.635918,1.0,,,
2021-04-18 00:30:13.636191,1.0,,,
2021-04-18 00:30:13.636455,1.0,,,
2021-04-18 00:30:13.636716,1.0,,,
2021-04-18 00:30:13.636975,1.0,,,
2021-04-18 00:30:13.637233,1.0,,,
2021-04-18 00:30:13.637490,1.0,,,
2021-04-18 00:30:13.529681,1.0,,,
2021-04-18 00:30:13.632163,1.0,,,
2021-04-18 00:30:13.632485,1.0,,,
2021-04-18 00:30:13.632759,1.0,,,
2021-04-18 00:30:13.632981,1.0,,,
2021-04-18 00:30:13.633176,1.0,,,
2021-04-18 00:30:13.633368,1.0,,,
2021-04-18 00:30:13.633559,1.0,,,
2021-04-18 00:30:13.633748,1.0,,,
2021-04-18 00:30:13.633951,1.0,,,
2021-04-18 00:30:13.634202,1.0,,,
2021-04-18 00:30:13.634414,1.0,,,
2021-04-18 00:30:13.634616,1.0,,,
2021-04-18 00:30:13.634814,1.0,,,
2021-04-18 00:30:13.635011,1.0,,,
2021-04-18 00:30:13.635210,1.0,,,
2021-04-18 00:30:13.635409,1.0,,,
2021-04-18 00:30:13.635606,1.0,,,
